Godina;Saziv;Od;Do;Stranka;Osoba;Prezime i ime;Ukupno;Dnevnica;Auto;Cestarina;Avion;Javni;Hotel;Stanarina;Režije;Odv.život;Služ.stan;Ostalo
2013;VII;01.01.2013;31.12.2013;SDP;96;MIRKOVIĆ ŽELJKO;24.356,00;;24.356,00;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;HDZ;97;MLAKAR DAVORIN;31.329,42;5.791,86;;;21.349,25;;2.424,72;;;;;1.763,59
2013;VII;01.01.2013;31.12.2013;SDP;98;MOHARIĆ MARIO;65.778,61;;16.000,00;2.436,00;;;;33.750,00;2.592,61;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;99;MONDEKAR DANIEL;27.586,13;4.709,00;1.680,00;308,00;10.830,00;;10.059,13;;;;;
2013;VII;01.01.2013;31.12.2013;SDP;100;MULIĆ MELITA;109.191,49;15.846,82;1.668,00;168,00;64.068,14;;25.836,81;;;;;1.603,72
2013;VII;01.01.2013;31.12.2013;ORaH;101;NOVAK MLADEN;72.614,89;1.723,47;7.800,00;33,60;13.568,00;372,40;;33.300,72;4.978,00;10.838,70;;
2013;VII;01.01.2013;31.12.2013;SDP;102;PANDEK DRAŽENKO;5.754,44;993,12;;;3.535,00;;1.226,32;;;;;
2013;VII;01.01.2013;31.12.2013;SDP;103;PETROVIĆ JAKOVINA SANDRA;18.167,35;1.063,20;1.000,00;;816,25;;912,00;7.019,67;1.460,99;5.895,24;;
2013;VII;05.07.2013;31.12.2013;SDP;103.a;ŽIVKO MARIJANA;21.954,48;;7.440,00;;;;;9.643,46;;4.871,02;;
2013;VII;01.01.2013;01.07.2013;SDP;104;PICULA TONINO;87.675,00;7.786,95;;;59.557,75;;19.214,25;;;;;1.116,05
2013;VII;12.07.2013;31.12.2013;SDP;104.a;PRELEC ALEN;0,00;;;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;SDP;105;PLANČIĆ ĐURĐICA;58.462,24;;;;;9.273,00;;33.054,24;5.135,00;11.000,00;;
2013;VII;01.01.2013;01.07.2013;HDZ;106;PLENKOVIĆ ANDREJ;7.372,71;900,45;2.424,00;362,00;1.157,50;;2.286,36;;;;;242,40
2013;VII;01.07.2013;31.12.2013;HDZ;106.a;JELIĆ DAMIR;0,00;;;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;HDZ;107;POPIJAČ ĐURO;741,60;343,80;;;;;397,80;;;;;
2013;VII;01.01.2013;31.12.2013;SDP;108;POSAVAC VANJA;61.032,00;;10.880,00;;;;;33.300,72;5.851,28;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;109;POSAVEC KRIVEC IVANA;51.546,47;;5.832,00;;;;;33.300,72;1.413,75;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDSS;110;PUPOVAC MILORAD;28.491,97;4.838,72;;;16.836,75;;6.658,80;;;;;157,70
2013;VII;01.01.2013;31.12.2013;SDP;111;RAČAN IVAN;60.210,64;12.412,46;3.800,00;440,05;21.107,50;;21.096,17;;;;;1.354,46
2013;VII;01.01.2013;31.12.2013;NZ;112;RADIN FURIO;33.290,41;3.407,67;;;10.912,25;;7.661,55;;;10.935,50;;373,44
2013;VII;01.01.2013;31.12.2013;HNS;113;RADOŠ JOZO;38.843,96;3.377,52;;;26.848,75;;8.420,69;;;;;197,00
2013;VII;01.01.2013;31.12.2013;SDP;114;RAĐENOVIĆ IGOR;40.819,53;5.503,88;;;28.885,50;;6.430,15;;;;;
2013;VII;01.01.2013;31.12.2013;HDZ;115;REINER ŽELJKO;31.708,98;4.004,70;;;21.758,00;;5.946,28;;;;;
2013;VII;01.01.2013;31.12.2013;SDP;116;RILJE DAMIR;83.349,57;;27.360,00;5.791,00;697,50;;;33.115,56;5.385,51;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;117;RIMAC DAMIR;90.487,85;75,00;34.808,00;5.963,00;;;;33.300,72;5.341,13;11.000,00;;
2013;VII;01.01.2013;31.12.2013;HDZ;118;ROKSANDIĆ IVANKA;58.762,72;1.153,50;9.620,00;;;;;33.300,72;3.688,50;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;119;RONKO ZDRAVKO;64.311,14;;13.680,00;2.146,00;;;;33.054,24;4.376,00;11.000,00;;54,90
2013;VII;01.01.2013;31.12.2013;SDP;120;SABO ŽELJKO;51.820,53;;;;3.388,00;;;33.300,72;4.131,81;11.000,00;;
2013;VII;01.01.2013;31.12.2013;HDSSB;121;SALAPIĆ JOSIP;91.348,15;;34.720,00;7.242,00;;;;33.300,72;5.085,43;11.000,00;;
2013;VII;19.06.2013;31.12.2013;HDZ;122;SANADER ANTE;38.186,39;;4.800,00;828,00;8.506,25;30,00;;17.112,87;1.542,64;5.366,63;;
2013;VII;01.01.2013;19.06.2013;HDZ;122.a;BOŠNJAK DINKO;56.983,29;;21.840,00;4.263,00;;;;19.281,64;5.965,39;5.633,26;;
2013;VII;01.01.2013;31.12.2013;SDP;123;SOBOL GORDANA;1.679,11;1.679,11;;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;IDS;124;SPONZA GIOVANNI;49.274,92;;;;;;;33.105,44;5.169,48;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;125;STAZIĆ NENAD;44.528,34;981,95;;;13.575,00;660,00;16.229,23;;;;;13.082,16
2013;VII;01.01.2013;01.07.2013;HDZ;126;STIER DAVOR IVO;43.009,21;6.478,78;;;20.323,00;1.044,00;15.163,43;;;;;
2013;VII;01.07.2013;31.12.2013;HDZ;126.a;KLARIĆ TOMISLAV;9.231,43;;;;;;;4.231,43;;5.000,00;;
2013;VII;01.01.2013;31.12.2013;HDZ;127;SUMRAK ĐURĐICA;10.510,03;2.135,25;;;5.910,00;;2.464,78;;;;;
2013;VII;01.01.2013;31.12.2013;HDZ;128;ŠANTEK IVAN;60.298,26;1.335,88;10.240,00;;;;;33.300,72;5.410,71;10.010,95;;
2013;VII;01.01.2013;31.12.2013;HDZ;129;ŠEKS VLADIMIR;0,00;;;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;HSU;130;ŠEMPER ŽELJKO;48.850,43;;;;;2.945,30;;33.300,72;1.604,41;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;131;ŠIMAC BONAČIĆ TATJANA;96.624,95;;8.550,00;969,00;37.213,25;160,00;;33.300,72;5.305,38;11.000,00;;126,60
2013;VII;01.01.2013;31.12.2013;HNS;132;ŠKVARIĆ MARIJAN;56.746,76;1.069,80;5.880,00;537,00;;;;33.300,72;5.074,29;10.884,95;;
2013;VII;01.01.2013;31.12.2013;NZ;133;ŠOJA DENEŠ;93.053,27;;37.120,00;6.649,00;;;;33.054,24;5.262,29;10.967,74;;
2013;VII;01.01.2013;31.12.2013;SDP;134;ŠPOLJAR DUNJA;44.532,17;2.271,02;23.314,00;2.605,00;11.718,25;;4.623,90;;;;;
2013;VII;01.01.2013;31.12.2013;HDZ;135;ŠUKER IVAN;1.675,76;1.675,76;;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;Hrvatski laburisti - Stranka rada;136;TIRELI NANSI;93.821,01;4.542,46;39.840,00;;;;745,12;33.300,72;4.886,46;10.506,25;;
2013;VII;01.01.2013;01.07.2013;HSP dr. Ante Starčević;137;TOMAŠIĆ RUŽA;38.176,62;;2.532,00;;5.965,00;430,00;;19.425,42;3.824,20;6.000,00;;
2013;VII;01.07.2013;31.12.2013;HSP dr. Ante Starčević;137.a;ŠIMUNOVIĆ IVAN;41.338,50;;27.140,00;2.202,00;6.607,50;389,00;;;;5.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;138;TOMIĆ DAMIR;87.377,72;;32.640,00;6.269,00;4.168,00;;;33.300,72;;11.000,00;;
2013;VII;01.01.2013;31.12.2013;HDZ;139;TUĐMAN MIROSLAV;7.692,88;1.785,88;4.056,00;801,00;;;1.050,00;;;;;
2013;VII;01.01.2013;31.12.2013;HNS;140;TURINA - ĐURIĆ NADA;70.064,06;;17.920,00;3.273,00;;;;33.300,72;4.570,34;11.000,00;;
2013;VII;01.01.2013;31.12.2013;ORaH;141;TUŠAK ZLATKO;69.517,40;612,82;11.900,00;;4.578,00;;2.451,30;33.115,56;6.023,16;10.836,56;;
2013;VII;01.01.2013;31.12.2013;SDP;142;VASIĆ ZORAN;20.860,00;;20.860,00;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;SDP;143;VIDOVIĆ FRANKO;96.371,09;;39.020,00;9.122,00;;;;33.300,72;3.928,37;11.000,00;;
2013;VII;01.01.2013;31.12.2013;SDP;144;VRBAT TANJA;115.403,61;1.674,90;44.148,00;1.283,95;17.112,75;;3.468,04;33.105,44;4.587,75;9.256,38;;766,40
2013;VII;01.01.2013;03.05.2013;HDZ;145;VUKELIĆ BRANKO;0,00;;;;;;;;;;;
2013;VII;24.05.2013;31.12.2013;HDZ;145.a;MARIĆ GORAN;7.542,67;1.936,42;;;5.606,25;;;;;;;
2013;VII;01.01.2013;31.12.2013;SDP;146;VUKOVIĆ JOSIP;0,00;;;;;;;;;;;
2013;VII;01.01.2013;31.12.2013;NZ;147;VUKŠIĆ BRANKO;97.383,13;9.186,01;;;39.940,25;;47.068,91;;;;;1.187,96
2013;VII;01.01.2013;01.07.2013;NZ;148;VULJANIĆ NIKOLA;8.899,20;;6.720,00;126,00;;2.053,20;;;;;;
2013;VII;01.07.2013;31.12.2013;Hrvatski laburisti - Stranka rada;148.a;PLEŠE NENAD;29.518,33;;5.720,00;912,00;;;;16.557,78;1.973,73;4.354,82;;
2013;VII;01.01.2013;31.12.2013;SDP;149;ZGREBEC DRAGICA;75.231,20;1.934,74;;;16.617,00;;1.818,18;33.300,72;5.124,38;10.838,70;;5.597,48
2013;VII;01.01.2013;31.12.2013;SDP;150;ŽAGAR TOMISLAV;73.404,63;;24.704,00;;;;;32.977,92;4.754,97;10.967,74;;
2013;VII;01.01.2013;31.12.2013;SDP;151;ŽELJEŽNJAK VESNA;47.171,12;;3.420,00;;;;;32.751,12;;11.000,00;;
2012;VII;22.12.2011;31.12.2012;SDP;1;ANTIČEVIĆ-MARINOVIĆ INGRID;100.136,87;449,15;44.080,00;8.223,00;;;;33.300,72;3.900,60;10.183,40;;
2012;VII;22.12.2011;31.12.2012;HDZ;2;BABIĆ ANTE;123.413,75;1.588,71;54.288,00;8.989,00;8.618,00;;1.803,73;33.146,16;3.689,81;11.290,34;;
2012;VII;22.12.2011;31.12.2012;SDP;3;BABIĆ VEDRAN;60.587,16;;17.360,00;1.010,00;;;1.014,00;27.750,60;2.129,96;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;4;BAČIĆ BRANKO;75.505,85;;37.100,00;5.929,00;5.652,42;1.176,00;;;558,09;11.290,34;13.800,00;
2012;VII;22.12.2011;31.12.2012;Novi val;5;BALOEVIĆ JAKŠA;104.718,43;;47.040,00;8.818,00;;;2.049,72;31.331,37;4.156,74;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;6;BANIĆ MARTINA;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;Reformisti;7;BARANOVIĆ PETAR;104.839,93;1.356,01;41.560,00;6.903,00;3.999,00;;2.732,57;33.300,72;3.832,68;11.155,95;;
2012;VII;22.12.2011;31.12.2012;HNS;8;BATINIĆ MILORAD;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HGS;9;BEČIĆ NEVENKA;75.025,74;;2.352,00;;26.559,48;;;33.300,72;1.490,94;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;10;BERNARDIĆ DAVOR;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HNS;11;BEUS RICHEMBERGH GORAN;4.626,50;1.355,00;1.128,00;196,00;1.202,50;;695,00;;;;;50,00
2012;VII;22.12.2011;31.12.2012;HNS;12;BILEK VLADIMIR;74.476,58;8.881,03;17.440,00;1.255,00;62,80;;3.090,95;32.942,50;;10.804,30;;
2012;VII;22.12.2011;31.12.2012;HNS;13;BLAŽEKOVIĆ BORIS;141.445,46;14.935,00;;;83.373,36;2.178,19;38.568,55;;;;;2.390,36
2012;VII;22.12.2011;31.12.2012;IDS;14;BOLJUNČIĆ VALTER;103.764,99;960,00;42.688,00;8.747,00;;316,00;3.909,64;33.300,72;2.571,03;11.272,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;15;BORIĆ JOSIP;73.960,95;;26.332,00;3.211,00;;1.621,00;;29.377,42;2.096,93;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;16;BORZAN BILJANA;57.952,92;2.254,97;37.960,00;7.023,00;;;;;;10.714,95;;
2012;VII;22.12.2011;31.12.2012;HDZ;17;BOŠNJAK DINKO;102.097,70;;48.720,00;8.823,00;;;2.599,00;30.299,72;333,38;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;18;BOŽINOVIĆ DAVOR;72.213,16;5.989,02;3.000,00;384,42;48.973,00;;12.497,46;;;;;1.369,26
2012;VII;22.12.2011;31.12.2012;HDZ;19;BRKIĆ MILIJAN;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HDSSB;20;BURIĆ DINKO;87.244,75;;34.800,00;5.892,00;;210,40;;33.146,16;1.873,59;11.322,60;;
2012;VII;22.12.2011;01.01.2012;SDP;21;ČAVLOVIĆ SMILJANEC NADA;620,00;;620,00;;;;;;;;;
2012;VII;18.01.2012;31.12.2012;SDP;21.a;PETROVIĆ JAKOVINA SANDRA;104.611,61;6.320,06;14.000,00;;28.081,00;;13.630,31;30.832,89;1.823,68;9.923,67;;
2012;VII;22.12.2011;31.12.2012;HDSSB;22;ČEŠEK IGOR;68.798,53;;20.650,00;1.149,00;;;507,00;32.932,32;2.237,63;11.322,58;;
2012;VII;22.12.2011;31.12.2012;HDZ;23;ČOBANKOVIĆ PETAR;76.690,57;1.136,40;40.880,00;5.433,00;10.870,00;;2.348,56;;;11.207,01;4.815,60;
2012;VII;22.12.2011;31.12.2012;HDZ;24;ČULJAK TOMISLAV;66.097,32;;18.700,00;2.774,00;;;;33.300,72;;11.322,60;;
2012;VII;22.12.2011;31.12.2012;NZ;25;DALIĆ MARTINA;13.635,21;2.034,96;;;9.764,00;;1.599,79;;;;;236,46
2012;VII;22.12.2011;31.12.2012;SDP;26;DENONA LUKA;73.197,04;803,33;23.676,00;37,90;;;;33.300,72;4.105,44;11.273,65;;
2012;VII;22.12.2011;31.12.2012;SDP;27;DRAGOVAN IGOR;15.835,44;2.481,80;;;8.902,00;;4.451,64;;;;;
2012;VII;22.12.2011;31.12.2012;HDSSB;28;DRMIĆ IVAN;77.314,64;;25.000,00;4.480,00;;;;32.993,16;3.518,88;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;29;ĐAKIĆ JOSIP;65.358,65;;16.740,00;;;;;33.300,72;3.995,33;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;30;ĐUJIĆ SAŠA;74.542,99;;23.400,00;3.326,00;;;;33.054,24;3.472,41;11.290,34;;
2012;VII;22.12.2011;31.12.2012;HDZ;31;ĐURĐEVIĆ ŠIMO;78.522,55;;24.960,00;4.633,00;;;;33.223,83;4.383,12;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDSSB;32;ĐUROVIĆ DRAŽEN;101.069,35;8.148,86;20.880,00;2.900,00;27.402,00;;30.156,94;;;10.775,89;;805,66
2012;VII;22.12.2011;31.12.2012;SDP;33;FABIJANČIĆ-KRIŽANIĆ VESNA;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HDZ;34;FILIPOVIĆ ILIJA;78.881,35;;26.926,00;3.053,00;;205,00;;33.300,79;4.073,96;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;35;FLEGO GVOZDEN SREĆKO;125.316,98;26.562,76;;;48.843,00;;47.222,81;;;;;2.688,41
2012;VII;22.12.2011;31.12.2012;HSU;36;FORTUNA VIŠNJA;0,00;;;;;;;;;;;
2012;VII;26.09.2012;12.10.2012;HSS;37;FRIŠČIĆ JOSIP;0,00;;;;;;;;;;;
2012;VII;22.12.2011;26.09.2012;HSS;37.a;BAJS DAMIR;8.096,00;;8.096,00;;;;;;;;;
2012;VII;12.10.2012;31.12.2012;HSS;37.b;HRG BRANKO;4.560,00;;4.560,00;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HNS;38;GJURKOVIĆ SRĐAN;152.566,67;3.269,65;60.480,00;12.113,00;22.840,44;30,00;6.170,24;31.958,04;4.291,73;11.193,57;;220,00
2012;VII;22.12.2011;31.12.2012;HDZ;39;GLAVAK SUNČANA;60.758,51;;13.108,00;1.633,00;;;;33.300,72;1.394,19;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HNS;40;GLAVINA DRAGUTIN;63.127,24;;12.620,00;1.618,00;;;;33.300,72;4.298,18;11.290,34;;
2012;VII;22.12.2011;31.12.2012;SDP;41;GRBIN PEĐA;86.408,02;449,55;31.320,00;4.224,00;;;1.014,00;33.146,16;4.998,37;11.255,94;;
2012;VII;22.12.2011;31.12.2012;HDSSB;42;GRUBIŠIĆ BORO;80.854,21;;28.080,00;5.064,00;;;;33.300,72;3.715,91;10.693,58;;
2012;VII;22.12.2011;31.12.2012;NZ;43;GRUBIŠIĆ IVAN;57.470,05;;2.520,00;519,00;7.308,75;;1.014,00;32.578,35;2.207,35;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;44;HABEK MARIO;64.228,38;300,00;11.020,00;1.265,00;1.704,00;;695,00;33.300,72;4.621,06;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;45;HAJDUKOVIĆ DOMAGOJ;86.168,35;;32.480,00;5.754,00;675,00;;1.014,00;32.316,13;2.606,62;11.322,60;;
2012;VII;22.12.2011;31.12.2012;BDSH;46;HODŽIĆ NEDŽAD;64.858,41;;20.400,00;3.483,00;;;;27.545,20;2.107,61;11.322,60;;
2012;VII;19.06.2012;31.12.2012;ORaH;47;HOLY MIRELA;0,00;;;;;;;;;;;
2012;VII;22.12.2011;19.06.2012;SDP;47.a;ŠPICER DAN;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HSU;48;HRELJA SILVANO;115.828,73;2.876,40;42.496,00;8.249,00;8.971,00;196,00;2.796,18;33.300,72;5.751,99;11.191,44;;
2012;VII;22.12.2011;31.12.2012;SDP;49;IVČEVIĆ TONKA;76.105,98;;600,00;;29.762,17;3.790,00;;28.324,77;2.206,44;11.322,60;;100,00
2012;VII;22.12.2011;31.12.2012;HDZ;50;IVIĆ TOMISLAV;94.655,40;2.147,42;33.760,00;6.475,00;4.770,00;;3.179,40;33.054,24;;11.269,34;;0,00
2012;VII;22.12.2011;23.12.2011;SDP;51;JAKOVINA TIHOMIR;1.434,00;;420,00;;;;1.014,00;;;;;
2012;VII;23.12.2011;31.12.2012;SDP;51.a;RIMAC DAMIR;91.430,03;1.057,00;31.900,00;4.878,00;3.288,00;;1.191,92;33.300,72;4.491,79;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;52;JANDROKOVIĆ GORDAN;43.353,70;6.504,94;;;11.028,00;;18.325,76;;;;;7.495,00
2012;VII;22.12.2011;31.12.2012;SDP;53;JELAŠ NADICA;62.424,90;;12.400,00;1.525,00;;;;32.751,12;4.426,18;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;54;JELEČEVIĆ PERICA;85.584,42;;32.440,00;5.505,00;;;;33.300,72;3.016,10;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;55;JELUŠIĆ IVO;5.307,86;1.287,85;1.584,00;270,18;;;1.893,21;;;;;272,62
2012;VII;22.12.2011;31.12.2012;SDP;56;JERKOVIĆ ROMANA;83.043,83;;28.700,00;5.087,00;;;2.932,97;33.300,72;3.119,83;9.803,31;;100,00
2012;VII;22.12.2011;23.12.2011;SDP;57;JOVANOVIĆ ŽELJKO;1.748,00;;660,00;60,00;;;1.028,00;;;;;
2012;VII;23.12.2011;31.12.2012;SDP;57.a;BAGARIĆ LIDIJA;75.770,54;830,60;20.720,00;3.345,00;1.704,00;30,00;1.202,00;33.054,24;3.658,88;11.225,82;;
2012;VII;22.12.2011;31.12.2012;HDZ;58;JURIČEV-MARTINČEV BRANKA;12.982,60;;1.400,00;260,00;;;;;;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;59;JURJEVIĆ MARIN;168.745,95;4.954,10;63.540,00;11.559,00;28.010,00;;10.972,26;33.300,72;5.534,02;10.875,85;;
2012;VII;22.12.2011;31.12.2012;ID;60;KAJIN DAMIR;81.507,31;;25.520,00;5.241,00;;;;33.300,72;6.122,99;11.322,60;;
2012;VII;22.12.2011;31.12.2012;NZ;61;KAJTAZI VELJKO;16.842,82;3.896,83;5.742,00;871,21;1.500,00;;4.666,37;;;;;166,41
2012;VII;22.12.2011;31.12.2012;HDZ;62;KALMETA BOŽIDAR;24.573,86;;;;;;;;633,52;11.290,34;12.650,00;
2012;VII;22.12.2011;31.12.2012;HDZ;63;KARAMARKO TOMISLAV;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;SDP;64;KLARIN IVAN;52.137,34;;;;4.914,00;;;33.300,72;2.314,28;11.290,34;;318,00
2012;VII;22.12.2011;31.12.2012;HGS;65;KERUM ŽELJKO;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;SDP;66;KOLAR ŽELJKO;24.444,00;;23.906,00;538,00;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HNS;67;KOLMAN IGOR;48.918,27;9.577,80;;;20.987,00;1.220,42;17.133,05;;;;;
2012;VII;13.04.2012;31.12.2012;SDP;68;KOMADINA ZLATKO;47.952,76;;14.440,00;2.051,00;;;894,00;20.947,32;2.582,77;7.037,67;;
2012;VII;22.12.2011;13.04.2012;SDP;68.a;DAMJANAC ADA;22.273,57;;4.440,00;408,00;;;1.014,00;11.100,24;1.555,34;3.755,99;;
2012;VII;22.12.2011;31.12.2012;SDP;69;KOMPARIĆ DEVČIĆ ANA;69.772,68;;17.340,00;2.378,00;;;1.014,00;33.300,72;4.417,36;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HNS;70;KONIG SONJA;17.368,73;3.964,88;;;9.406,00;37,90;3.607,20;;;;;352,75
2012;VII;22.12.2011;31.12.2012;NZ;71;KOSOR JADRANKA;5.558,20;1.394,20;;;3.400,00;;764,00;;;;;
2012;VII;22.12.2011;31.12.2012;SDP;72;KOVAČIĆ BORISLAV;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;Naprijed Hrvatska!;73;KREGAR JOSIP;24.775,94;3.071,70;;;17.524,00;;3.433,24;;;;;747,00
2012;VII;22.12.2011;31.12.2012;HDZ;74;KULUŠIĆ ANTE;57.819,34;;;7.679,00;;;;33.115,56;5.702,18;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;75;KUTIJA BRANKO;88.099,98;;32.944,00;6.424,00;;;;33.300,72;4.108,66;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;76;LEKO JOSIP;13.836,34;3.508,30;;;736,00;;9.592,04;;;;;
2012;VII;22.12.2011;31.12.2012;Hrvatski laburisti - Stranka rada;77;LESAR DRAGUTIN;50.915,82;;;;;1.962,90;;32.962,68;4.667,64;11.322,60;;
2012;VII;22.12.2011;23.12.2011;NZ;78;LINIĆ SLAVKO;740,00;;680,00;60,00;;;;;;;;
2012;VII;23.12.2011;31.12.2012;SDP;78.a;BENČIĆ JOSIP;25.476,00;;22.669,00;2.807,00;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HDZ;79;LOVRIN ANA;92.353,79;170,00;34.800,00;6.965,00;1.737,50;;;33.300,72;4.090,23;11.290,34;;
2012;VII;22.12.2011;31.12.2012;HDZ;80;LUCIĆ FRANJO;69.471,73;;20.000,00;1.338,00;;;;33.146,16;3.793,97;11.193,60;;
2012;VII;26.10.2012;31.12.2012;SDP;81;LUGARIĆ MARIJA;0,00;;;;;;;;;;;
2012;VII;18.01.2012;25.10.2012;SDP;81.a;ŽELJEŽNJAK VESNA;43.041,36;;7.220,00;;;55,40;;24.563,34;751,12;10.451,50;;
2012;VII;22.12.2011;31.12.2012;SDP;82;LUČIN ŠIME;40.678,60;;24.320,00;5.036,00;;;;;;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HNS;83;MANDIĆ IVICA;85.451,38;1.064,00;28.800,00;5.399,00;62,80;;1.034,40;33.300,72;4.566,78;11.223,68;;
2012;VII;22.12.2011;31.12.2012;HDZ;84;MARASOVIĆ DUJOMIR;54.140,00;;45.360,00;8.780,00;;;;;;;;
2012;VII;22.12.2011;31.12.2012;SDP;85;MARELIĆ MLADEN;134.336,74;170,00;73.920,00;11.076,00;1.430,00;2.107,00;;32.316,13;2.028,34;11.289,27;;
2012;VII;22.12.2011;31.12.2012;Reformisti;86;MARTINČEVIĆ NATALIJA;69.262,71;1.999,71;;;6.296,00;;12.653,03;32.942,80;4.178,65;11.192,52;;
2012;VII;22.12.2011;31.12.2012;SDP;87;MATELJAN DAMIR;89.954,76;3.608,84;11.840,00;359,00;20.599,50;120,00;6.899,20;33.300,72;1.396,78;11.125,29;;705,43
2012;VII;22.12.2011;31.12.2012;HDZ;88;MATUŠIĆ FRANO;169.330,94;10.601,29;108.660,00;17.732,93;3.230,00;;28.109,23;;;;;997,49
2012;VII;22.12.2011;31.12.2012;HDZ;89;MESIĆ JASEN;3.008,97;395,00;1.160,00;250,00;;;1.203,97;;;;;
2012;VII;22.12.2011;31.12.2012;HDZ;90;MILAS ZVONKO;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HDZ;91;MILINKOVIĆ STJEPAN;28.104,60;;16.240,00;542,00;;;;;;11.322,60;;
2012;VII;22.12.2011;31.12.2012;HDZ;92;MILINOVIĆ DARKO;38.455,34;;13.600,00;2.065,00;;;;;;11.290,34;11.500,00;
2012;VII;22.12.2011;31.12.2012;HDZ;93;MILOŠEVIĆ DOMAGOJ IVAN;855,00;;;;855,00;;;;;;;
2012;VII;22.12.2011;31.12.2012;SDP;94;MIRKOVIĆ ŽELJKO;27.896,00;;27.236,00;660,00;;;;;;;;
2012;VII;22.12.2011;31.12.2012;HDZ;95;MLAKAR DAVORIN;0,00;;;;;;;;;;;
2012;VII;22.12.2011;31.12.2012;SDP;96;MOHARIĆ MARIO;62.864,79;;14.880,00;1.875,00;;;1.014,00;30.000,00;3.773,19;11.322,60;;
2012;VII;22.12.2011;31.12.2012;SDP;97;MONDEKAR DANIEL;19.925,17;4.308,35;3.652,00;637,00;5.358,21;;5.819,61;;;;;150,00
2012;VII;22.12.2011;24.02.2011;SDP;98;MRŠIĆ ZVONIMIR;4.180,00;;4.180,00;;;;;;;;;
2012;VII;24.02.2011;31.12.2012;SDP;98.a;PANDEK DRAŽENKO;7.034,00;;;;7.034,00;;;;;;;
2012;VII;22.12.2011;31.12.2012;SDP;99;MULIĆ MELITA;72.098,70;12.394,96;;;41.275,00;127,67;16.825,87;;;;;1.475,20
2012;VII;22.12.2011;31.12.2012;ORaH;100;NOVAK MLADEN;58.804,18;;9.620,00;;;46,80;;33.300,72;4.514,06;11.322,60;;
2012;VII;22.12.2011;23.12.2011;SDP;101;OSTOJIĆ RANKO;1.094,70;;;;1.094,70;;;;;;;
2012;VII;23.12.2011;31.12.2012;SDP;101.a;RILJE DAMIR;46.893,44;;;;1.112,50;;;33.024,45;1.466,15;11.290,34;;
2012;VII;22.12.2011;31.12.2012;SDP;102;PICULA TONINO;196.234,55;23.160,08;;;85.755,00;;74.373,48;;;;;12.945,99
